"Region","Municipality","Year","Gender","Total"
"1003","Elkford",2005,"T","  2,550"
"1003","Elkford",2006,"T","  2,545"
"1003","Elkford",2007,"T","  2,526"
"1003","Elkford",2008,"T","  2,522"
"1003","Elkford",2009,"T","  2,552"
"1003","Elkford",2010,"T","  2,584"
"1003","Elkford",2011,"T","  2,592"
"1003","Elkford",2012,"T","  2,577"
"1003","Elkford",2013,"T","  2,621"
"1003","Elkford",2014,"T","  2,623"
"1003","Elkford",2015,"T","  2,637"
"1003","Elkford",2016,"T","  2,612"
"1003","Elkford",2017,"T","  2,622"
"1003","Elkford",2018,"T","  2,680"
"1003","Elkford",2019,"T","  2,727"
"1003","Elkford",2020,"T","  2,693"
"1003","Elkford",2021,"T","  2,708"
"1003","Elkford",2022,"T","  2,740"
"1006","Sparwood",2005,"T","  3,734"
"1006","Sparwood",2006,"T","  3,736"
"1006","Sparwood",2007,"T","  3,800"
"1006","Sparwood",2008,"T","  3,841"
"1006","Sparwood",2009,"T","  3,829"
"1006","Sparwood",2010,"T","  3,783"
"1006","Sparwood",2011,"T","  3,741"
"1006","Sparwood",2012,"T","  3,836"
"1006","Sparwood",2013,"T","  3,858"
"1006","Sparwood",2014,"T","  3,955"
"1006","Sparwood",2015,"T","  3,983"
"1006","Sparwood",2016,"T","  3,948"
"1006","Sparwood",2017,"T","  3,967"
"1006","Sparwood",2018,"T","  4,035"
"1006","Sparwood",2019,"T","  4,093"
"1006","Sparwood",2020,"T","  4,088"
"1006","Sparwood",2021,"T","  4,161"
"1006","Sparwood",2022,"T","  4,155"
"1012","Fernie",2005,"T","  4,383"
"1012","Fernie",2006,"T","  4,324"
"1012","Fernie",2007,"T","  4,354"
"1012","Fernie",2008,"T","  4,403"
"1012","Fernie",2009,"T","  4,457"
"1012","Fernie",2010,"T","  4,473"
"1012","Fernie",2011,"T","  4,585"
"1012","Fernie",2012,"T","  4,705"
"1012","Fernie",2013,"T","  4,847"
"1012","Fernie",2014,"T","  5,012"
"1012","Fernie",2015,"T","  5,200"
"1012","Fernie",2016,"T","  5,386"
"1012","Fernie",2017,"T","  5,427"
"1012","Fernie",2018,"T","  5,512"
"1012","Fernie",2019,"T","  5,606"
"1012","Fernie",2020,"T","  5,665"
"1012","Fernie",2021,"T","  5,737"
"1012","Fernie",2022,"T","  5,787"
"1022","Cranbrook",2005,"T"," 18,770"
"1022","Cranbrook",2006,"T"," 18,791"
"1022","Cranbrook",2007,"T"," 19,136"
"1022","Cranbrook",2008,"T"," 19,537"
"1022","Cranbrook",2009,"T"," 19,660"
"1022","Cranbrook",2010,"T"," 19,743"
"1022","Cranbrook",2011,"T"," 19,664"
"1022","Cranbrook",2012,"T"," 19,889"
"1022","Cranbrook",2013,"T"," 20,161"
"1022","Cranbrook",2014,"T"," 20,378"
"1022","Cranbrook",2015,"T"," 20,668"
"1022","Cranbrook",2016,"T"," 20,833"
"1022","Cranbrook",2017,"T"," 20,922"
"1022","Cranbrook",2018,"T"," 21,087"
"1022","Cranbrook",2019,"T"," 21,430"
"1022","Cranbrook",2020,"T"," 21,517"
"1022","Cranbrook",2021,"T"," 21,586"
"1022","Cranbrook",2022,"T"," 21,866"
"1028","Kimberley",2005,"T","  6,315"
"1028","Kimberley",2006,"T","  6,283"
"1028","Kimberley",2007,"T","  6,408"
"1028","Kimberley",2008,"T","  6,583"
"1028","Kimberley",2009,"T","  6,808"
"1028","Kimberley",2010,"T","  6,841"
"1028","Kimberley",2011,"T","  6,772"
"1028","Kimberley",2012,"T","  6,944"
"1028","Kimberley",2013,"T","  7,122"
"1028","Kimberley",2014,"T","  7,344"
"1028","Kimberley",2015,"T","  7,528"
"1028","Kimberley",2016,"T","  7,728"
"1028","Kimberley",2017,"T","  7,801"
"1028","Kimberley",2018,"T","  7,988"
"1028","Kimberley",2019,"T","  8,035"
"1028","Kimberley",2020,"T","  8,191"
"1028","Kimberley",2021,"T","  8,325"
"1028","Kimberley",2022,"T","  8,393"
"1039","Invermere",2005,"T","  3,043"
"1039","Invermere",2006,"T","  3,084"
"1039","Invermere",2007,"T","  3,084"
"1039","Invermere",2008,"T","  3,099"
"1039","Invermere",2009,"T","  3,074"
"1039","Invermere",2010,"T","  3,048"
"1039","Invermere",2011,"T","  3,014"
"1039","Invermere",2012,"T","  3,092"
"1039","Invermere",2013,"T","  3,212"
"1039","Invermere",2014,"T","  3,314"
"1039","Invermere",2015,"T","  3,421"
"1039","Invermere",2016,"T","  3,539"
"1039","Invermere",2017,"T","  3,554"
"1039","Invermere",2018,"T","  3,577"
"1039","Invermere",2019,"T","  3,683"
"1039","Invermere",2020,"T","  3,727"
"1039","Invermere",2021,"T","  3,803"
"1039","Invermere",2022,"T","  3,801"
"1040","Radium Hot Springs",2005,"T","    723"
"1040","Radium Hot Springs",2006,"T","    753"
"1040","Radium Hot Springs",2007,"T","    774"
"1040","Radium Hot Springs",2008,"T","    823"
"1040","Radium Hot Springs",2009,"T","    861"
"1040","Radium Hot Springs",2010,"T","    833"
"1040","Radium Hot Springs",2011,"T","    772"
"1040","Radium Hot Springs",2012,"T","    794"
"1040","Radium Hot Springs",2013,"T","    793"
"1040","Radium Hot Springs",2014,"T","    803"
"1040","Radium Hot Springs",2015,"T","    850"
"1040","Radium Hot Springs",2016,"T","    794"
"1040","Radium Hot Springs",2017,"T","    830"
"1040","Radium Hot Springs",2018,"T","    791"
"1040","Radium Hot Springs",2019,"T","    836"
"1040","Radium Hot Springs",2020,"T","    852"
"1040","Radium Hot Springs",2021,"T","    895"
"1040","Radium Hot Springs",2022,"T","    976"
"1043","Canal Flats",2005,"T","    720"
"1043","Canal Flats",2006,"T","    707"
"1043","Canal Flats",2007,"T","    757"
"1043","Canal Flats",2008,"T","    769"
"1043","Canal Flats",2009,"T","    771"
"1043","Canal Flats",2010,"T","    747"
"1043","Canal Flats",2011,"T","    724"
"1043","Canal Flats",2012,"T","    714"
"1043","Canal Flats",2013,"T","    716"
"1043","Canal Flats",2014,"T","    721"
"1043","Canal Flats",2015,"T","    701"
"1043","Canal Flats",2016,"T","    689"
"1043","Canal Flats",2017,"T","    701"
"1043","Canal Flats",2018,"T","    711"
"1043","Canal Flats",2019,"T","    725"
"1043","Canal Flats",2020,"T","    723"
"1043","Canal Flats",2021,"T","    748"
"1043","Canal Flats",2022,"T","    744"
"15001","Langley, District Municipality",2005,"T"," 95,108"
"15001","Langley, District Municipality",2006,"T"," 96,702"
"15001","Langley, District Municipality",2007,"T"," 98,165"
"15001","Langley, District Municipality",2008,"T","100,767"
"15001","Langley, District Municipality",2009,"T","102,918"
"15001","Langley, District Municipality",2010,"T","104,956"
"15001","Langley, District Municipality",2011,"T","106,578"
"15001","Langley, District Municipality",2012,"T","109,412"
"15001","Langley, District Municipality",2013,"T","112,508"
"15001","Langley, District Municipality",2014,"T","115,525"
"15001","Langley, District Municipality",2015,"T","119,071"
"15001","Langley, District Municipality",2016,"T","122,762"
"15001","Langley, District Municipality",2017,"T","126,212"
"15001","Langley, District Municipality",2018,"T","129,300"
"15001","Langley, District Municipality",2019,"T","131,454"
"15001","Langley, District Municipality",2020,"T","133,383"
"15001","Langley, District Municipality",2021,"T","135,482"
"15001","Langley, District Municipality",2022,"T","142,041"
"15002","Langley, City of",2005,"T"," 24,398"
"15002","Langley, City of",2006,"T"," 24,335"
"15002","Langley, City of",2007,"T"," 24,614"
"15002","Langley, City of",2008,"T"," 24,962"
"15002","Langley, City of",2009,"T"," 25,226"
"15002","Langley, City of",2010,"T"," 25,486"
"15002","Langley, City of",2011,"T"," 25,709"
"15002","Langley, City of",2012,"T"," 26,173"
"15002","Langley, City of",2013,"T"," 26,483"
"15002","Langley, City of",2014,"T"," 26,598"
"15002","Langley, City of",2015,"T"," 26,548"
"15002","Langley, City of",2016,"T"," 27,084"
"15002","Langley, City of",2017,"T"," 27,476"
"15002","Langley, City of",2018,"T"," 27,659"
"15002","Langley, City of",2019,"T"," 27,797"
"15002","Langley, City of",2020,"T"," 28,089"
"15002","Langley, City of",2021,"T"," 28,626"
"15002","Langley, City of",2022,"T"," 30,077"
"15004","Surrey",2005,"T","398,152"
"15004","Surrey",2006,"T","408,991"
"15004","Surrey",2007,"T","420,359"
"15004","Surrey",2008,"T","433,935"
"15004","Surrey",2009,"T","449,350"
"15004","Surrey",2010,"T","467,109"
"15004","Surrey",2011,"T","481,669"
"15004","Surrey",2012,"T","496,066"
"15004","Surrey",2013,"T","507,908"
"15004","Surrey",2014,"T","521,308"
"15004","Surrey",2015,"T","531,929"
"15004","Surrey",2016,"T","543,320"
"15004","Surrey",2017,"T","556,178"
"15004","Surrey",2018,"T","569,492"
"15004","Surrey",2019,"T","586,915"
"15004","Surrey",2020,"T","600,966"
"15004","Surrey",2021,"T","611,572"
"15004","Surrey",2022,"T","633,229"
"15007","White Rock",2005,"T"," 19,050"
"15007","White Rock",2006,"T"," 19,171"
"15007","White Rock",2007,"T"," 19,032"
"15007","White Rock",2008,"T"," 19,088"
"15007","White Rock",2009,"T"," 19,432"
"15007","White Rock",2010,"T"," 19,742"
"15007","White Rock",2011,"T"," 19,520"
"15007","White Rock",2012,"T"," 19,663"
"15007","White Rock",2013,"T"," 19,711"
"15007","White Rock",2014,"T"," 20,090"
"15007","White Rock",2015,"T"," 20,352"
"15007","White Rock",2016,"T"," 20,573"
"15007","White Rock",2017,"T"," 20,787"
"15007","White Rock",2018,"T"," 21,021"
"15007","White Rock",2019,"T"," 21,055"
"15007","White Rock",2020,"T"," 21,050"
"15007","White Rock",2021,"T"," 21,160"
"15007","White Rock",2022,"T"," 21,809"
"15011","Delta",2005,"T"," 99,415"
"15011","Delta",2006,"T"," 99,242"
"15011","Delta",2007,"T"," 99,222"
"15011","Delta",2008,"T"," 99,717"
"15011","Delta",2009,"T","100,306"
"15011","Delta",2010,"T","101,542"
"15011","Delta",2011,"T","101,760"
"15011","Delta",2012,"T","102,582"
"15011","Delta",2013,"T","103,391"
"15011","Delta",2014,"T","104,790"
"15011","Delta",2015,"T","105,682"
"15011","Delta",2016,"T","106,448"
"15011","Delta",2017,"T","107,336"
"15011","Delta",2018,"T","108,919"
"15011","Delta",2019,"T","110,261"
"15011","Delta",2020,"T","111,455"
"15011","Delta",2021,"T","111,879"
"15011","Delta",2022,"T","113,355"
"15015","Richmond",2005,"T","177,777"
"15015","Richmond",2006,"T","180,222"
"15015","Richmond",2007,"T","183,506"
"15015","Richmond",2008,"T","186,724"
"15015","Richmond",2009,"T","190,917"
"15015","Richmond",2010,"T","194,393"
"15015","Richmond",2011,"T","194,814"
"15015","Richmond",2012,"T","196,741"
"15015","Richmond",2013,"T","200,038"
"15015","Richmond",2014,"T","202,771"
"15015","Richmond",2015,"T","205,068"
"15015","Richmond",2016,"T","207,264"
"15015","Richmond",2017,"T","208,506"
"15015","Richmond",2018,"T","210,805"
"15015","Richmond",2019,"T","213,874"
"15015","Richmond",2020,"T","215,150"
"15015","Richmond",2021,"T","216,760"
"15015","Richmond",2022,"T","222,954"
"15022","Vancouver",2005,"T","592,175"
"15022","Vancouver",2006,"T","599,884"
"15022","Vancouver",2007,"T","602,828"
"15022","Vancouver",2008,"T","606,245"
"15022","Vancouver",2009,"T","615,216"
"15022","Vancouver",2010,"T","618,845"
"15022","Vancouver",2011,"T","621,930"
"15022","Vancouver",2012,"T","631,182"
"15022","Vancouver",2013,"T","641,661"
"15022","Vancouver",2014,"T","651,655"
"15022","Vancouver",2015,"T","658,625"
"15022","Vancouver",2016,"T","664,151"
"15022","Vancouver",2017,"T","669,700"
"15022","Vancouver",2018,"T","678,298"
"15022","Vancouver",2019,"T","692,958"
"15022","Vancouver",2020,"T","699,257"
"15022","Vancouver",2021,"T","694,360"
"15022","Vancouver",2022,"T","706,011"
"15025","Burnaby",2005,"T","207,770"
"15025","Burnaby",2006,"T","210,037"
"15025","Burnaby",2007,"T","214,296"
"15025","Burnaby",2008,"T","218,115"
"15025","Burnaby",2009,"T","222,934"
"15025","Burnaby",2010,"T","226,389"
"15025","Burnaby",2011,"T","229,467"
"15025","Burnaby",2012,"T","233,540"
"15025","Burnaby",2013,"T","235,764"
"15025","Burnaby",2014,"T","240,046"
"15025","Burnaby",2015,"T","241,528"
"15025","Burnaby",2016,"T","244,274"
"15025","Burnaby",2017,"T","246,209"
"15025","Burnaby",2018,"T","249,683"
"15025","Burnaby",2019,"T","254,518"
"15025","Burnaby",2020,"T","257,837"
"15025","Burnaby",2021,"T","260,946"
"15025","Burnaby",2022,"T","270,264"
"15029","New Westminster",2005,"T"," 59,733"
"15029","New Westminster",2006,"T"," 60,647"
"15029","New Westminster",2007,"T"," 61,926"
"15029","New Westminster",2008,"T"," 63,659"
"15029","New Westminster",2009,"T"," 65,224"
"15029","New Westminster",2010,"T"," 66,832"
"15029","New Westminster",2011,"T"," 67,881"
"15029","New Westminster",2012,"T"," 69,549"
"15029","New Westminster",2013,"T"," 69,340"
"15029","New Westminster",2014,"T"," 71,530"
"15029","New Westminster",2015,"T"," 72,923"
"15029","New Westminster",2016,"T"," 74,707"
"15029","New Westminster",2017,"T"," 76,282"
"15029","New Westminster",2018,"T"," 78,297"
"15029","New Westminster",2019,"T"," 80,361"
"15029","New Westminster",2020,"T"," 82,523"
"15029","New Westminster",2021,"T"," 83,486"
"15029","New Westminster",2022,"T"," 85,700"
"15034","Coquitlam",2005,"T","118,179"
"15034","Coquitlam",2006,"T","118,615"
"15034","Coquitlam",2007,"T","119,032"
"15034","Coquitlam",2008,"T","120,621"
"15034","Coquitlam",2009,"T","123,937"
"15034","Coquitlam",2010,"T","127,536"
"15034","Coquitlam",2011,"T","130,448"
"15034","Coquitlam",2012,"T","133,919"
"15034","Coquitlam",2013,"T","137,598"
"15034","Coquitlam",2014,"T","140,956"
"15034","Coquitlam",2015,"T","143,978"
"15034","Coquitlam",2016,"T","145,958"
"15034","Coquitlam",2017,"T","147,988"
"15034","Coquitlam",2018,"T","149,247"
"15034","Coquitlam",2019,"T","150,710"
"15034","Coquitlam",2020,"T","152,309"
"15034","Coquitlam",2021,"T","154,281"
"15034","Coquitlam",2022,"T","159,291"
"15036","Belcarra",2005,"T","    699"
"15036","Belcarra",2006,"T","    697"
"15036","Belcarra",2007,"T","    693"
"15036","Belcarra",2008,"T","    658"
"15036","Belcarra",2009,"T","    660"
"15036","Belcarra",2010,"T","    661"
"15036","Belcarra",2011,"T","    659"
"15036","Belcarra",2012,"T","    655"
"15036","Belcarra",2013,"T","    675"
"15036","Belcarra",2014,"T","    669"
"15036","Belcarra",2015,"T","    662"
"15036","Belcarra",2016,"T","    671"
"15036","Belcarra",2017,"T","    683"
"15036","Belcarra",2018,"T","    685"
"15036","Belcarra",2019,"T","    666"
"15036","Belcarra",2020,"T","    670"
"15036","Belcarra",2021,"T","    687"
"15036","Belcarra",2022,"T","    713"
"15038","Anmore",2005,"T","  1,746"
"15038","Anmore",2006,"T","  1,855"
"15038","Anmore",2007,"T","  1,962"
"15038","Anmore",2008,"T","  2,051"
"15038","Anmore",2009,"T","  2,085"
"15038","Anmore",2010,"T","  2,091"
"15038","Anmore",2011,"T","  2,138"
"15038","Anmore",2012,"T","  2,231"
"15038","Anmore",2013,"T","  2,240"
"15038","Anmore",2014,"T","  2,292"
"15038","Anmore",2015,"T","  2,306"
"15038","Anmore",2016,"T","  2,311"
"15038","Anmore",2017,"T","  2,441"
"15038","Anmore",2018,"T","  2,434"
"15038","Anmore",2019,"T","  2,486"
"15038","Anmore",2020,"T","  2,486"
"15038","Anmore",2021,"T","  2,507"
"15038","Anmore",2022,"T","  2,489"
"15039","Port Coquitlam",2005,"T"," 53,910"
"15039","Port Coquitlam",2006,"T"," 53,993"
"15039","Port Coquitlam",2007,"T"," 54,231"
"15039","Port Coquitlam",2008,"T"," 55,223"
"15039","Port Coquitlam",2009,"T"," 55,935"
"15039","Port Coquitlam",2010,"T"," 56,627"
"15039","Port Coquitlam",2011,"T"," 56,964"
"15039","Port Coquitlam",2012,"T"," 57,734"
"15039","Port Coquitlam",2013,"T"," 58,365"
"15039","Port Coquitlam",2014,"T"," 59,249"
"15039","Port Coquitlam",2015,"T"," 60,460"
"15039","Port Coquitlam",2016,"T"," 61,443"
"15039","Port Coquitlam",2017,"T"," 61,955"
"15039","Port Coquitlam",2018,"T"," 62,940"
"15039","Port Coquitlam",2019,"T"," 63,717"
"15039","Port Coquitlam",2020,"T"," 63,796"
"15039","Port Coquitlam",2021,"T"," 63,795"
"15039","Port Coquitlam",2022,"T"," 65,244"
"15043","Port Moody",2005,"T"," 27,662"
"15043","Port Moody",2006,"T"," 28,609"
"15043","Port Moody",2007,"T"," 29,760"
"15043","Port Moody",2008,"T"," 31,045"
"15043","Port Moody",2009,"T"," 32,628"
"15043","Port Moody",2010,"T"," 33,531"
"15043","Port Moody",2011,"T"," 33,889"
"15043","Port Moody",2012,"T"," 34,164"
"15043","Port Moody",2013,"T"," 34,509"
"15043","Port Moody",2014,"T"," 35,124"
"15043","Port Moody",2015,"T"," 35,403"
"15043","Port Moody",2016,"T"," 35,027"
"15043","Port Moody",2017,"T"," 34,968"
"15043","Port Moody",2018,"T"," 35,182"
"15043","Port Moody",2019,"T"," 35,305"
"15043","Port Moody",2020,"T"," 35,262"
"15043","Port Moody",2021,"T"," 35,413"
"15043","Port Moody",2022,"T"," 36,786"
"15046","North Vancouver, District Municipality",2005,"T"," 84,680"
"15046","North Vancouver, District Municipality",2006,"T"," 84,685"
"15046","North Vancouver, District Municipality",2007,"T"," 84,480"
"15046","North Vancouver, District Municipality",2008,"T"," 84,690"
"15046","North Vancouver, District Municipality",2009,"T"," 85,158"
"15046","North Vancouver, District Municipality",2010,"T"," 85,613"
"15046","North Vancouver, District Municipality",2011,"T"," 85,945"
"15046","North Vancouver, District Municipality",2012,"T"," 86,531"
"15046","North Vancouver, District Municipality",2013,"T"," 87,256"
"15046","North Vancouver, District Municipality",2014,"T"," 87,958"
"15046","North Vancouver, District Municipality",2015,"T"," 88,547"
"15046","North Vancouver, District Municipality",2016,"T"," 89,546"
"15046","North Vancouver, District Municipality",2017,"T"," 89,749"
"15046","North Vancouver, District Municipality",2018,"T"," 89,890"
"15046","North Vancouver, District Municipality",2019,"T"," 90,352"
"15046","North Vancouver, District Municipality",2020,"T"," 90,442"
"15046","North Vancouver, District Municipality",2021,"T"," 90,843"
"15046","North Vancouver, District Municipality",2022,"T"," 92,391"
"15051","North Vancouver, City of",2005,"T"," 46,447"
"15051","North Vancouver, City of",2006,"T"," 46,693"
"15051","North Vancouver, City of",2007,"T"," 46,760"
"15051","North Vancouver, City of",2008,"T"," 47,531"
"15051","North Vancouver, City of",2009,"T"," 48,083"
"15051","North Vancouver, City of",2010,"T"," 48,831"
"15051","North Vancouver, City of",2011,"T"," 49,509"
"15051","North Vancouver, City of",2012,"T"," 50,353"
"15051","North Vancouver, City of",2013,"T"," 51,330"
"15051","North Vancouver, City of",2014,"T"," 52,965"
"15051","North Vancouver, City of",2015,"T"," 54,886"
"15051","North Vancouver, City of",2016,"T"," 55,417"
"15051","North Vancouver, City of",2017,"T"," 56,011"
"15051","North Vancouver, City of",2018,"T"," 57,111"
"15051","North Vancouver, City of",2019,"T"," 57,856"
"15051","North Vancouver, City of",2020,"T"," 58,677"
"15051","North Vancouver, City of",2021,"T"," 59,825"
"15051","North Vancouver, City of",2022,"T"," 61,975"
"15055","West Vancouver",2005,"T"," 42,833"
"15055","West Vancouver",2006,"T"," 43,003"
"15055","West Vancouver",2007,"T"," 43,169"
"15055","West Vancouver",2008,"T"," 42,745"
"15055","West Vancouver",2009,"T"," 43,036"
"15055","West Vancouver",2010,"T"," 43,373"
"15055","West Vancouver",2011,"T"," 43,208"
"15055","West Vancouver",2012,"T"," 43,349"
"15055","West Vancouver",2013,"T"," 43,560"
"15055","West Vancouver",2014,"T"," 43,689"
"15055","West Vancouver",2015,"T"," 43,898"
"15055","West Vancouver",2016,"T"," 43,842"
"15055","West Vancouver",2017,"T"," 43,784"
"15055","West Vancouver",2018,"T"," 43,839"
"15055","West Vancouver",2019,"T"," 44,181"
"15055","West Vancouver",2020,"T"," 44,564"
"15055","West Vancouver",2021,"T"," 44,860"
"15055","West Vancouver",2022,"T"," 45,408"
"15062","Bowen Island",2005,"T","  3,343"
"15062","Bowen Island",2006,"T","  3,442"
"15062","Bowen Island",2007,"T","  3,452"
"15062","Bowen Island",2008,"T","  3,409"
"15062","Bowen Island",2009,"T","  3,419"
"15062","Bowen Island",2010,"T","  3,469"
"15062","Bowen Island",2011,"T","  3,447"
"15062","Bowen Island",2012,"T","  3,607"
"15062","Bowen Island",2013,"T","  3,665"
"15062","Bowen Island",2014,"T","  3,684"
"15062","Bowen Island",2015,"T","  3,756"
"15062","Bowen Island",2016,"T","  3,807"
"15062","Bowen Island",2017,"T","  3,923"
"15062","Bowen Island",2018,"T","  3,984"
"15062","Bowen Island",2019,"T","  3,980"
"15062","Bowen Island",2020,"T","  3,956"
"15062","Bowen Island",2021,"T","  4,068"
"15062","Bowen Island",2022,"T","  4,061"
"15065","Lions Bay",2005,"T","  1,367"
"15065","Lions Bay",2006,"T","  1,348"
"15065","Lions Bay",2007,"T","  1,351"
"15065","Lions Bay",2008,"T","  1,347"
"15065","Lions Bay",2009,"T","  1,321"
"15065","Lions Bay",2010,"T","  1,334"
"15065","Lions Bay",2011,"T","  1,333"
"15065","Lions Bay",2012,"T","  1,316"
"15065","Lions Bay",2013,"T","  1,287"
"15065","Lions Bay",2014,"T","  1,338"
"15065","Lions Bay",2015,"T","  1,368"
"15065","Lions Bay",2016,"T","  1,376"
"15065","Lions Bay",2017,"T","  1,381"
"15065","Lions Bay",2018,"T","  1,370"
"15065","Lions Bay",2019,"T","  1,363"
"15065","Lions Bay",2020,"T","  1,357"
"15065","Lions Bay",2021,"T","  1,325"
"15065","Lions Bay",2022,"T","  1,335"
"15070","Pitt Meadows",2005,"T"," 15,921"
"15070","Pitt Meadows",2006,"T"," 16,154"
"15070","Pitt Meadows",2007,"T"," 16,480"
"15070","Pitt Meadows",2008,"T"," 17,240"
"15070","Pitt Meadows",2009,"T"," 17,797"
"15070","Pitt Meadows",2010,"T"," 17,929"
"15070","Pitt Meadows",2011,"T"," 18,158"
"15070","Pitt Meadows",2012,"T"," 18,393"
"15070","Pitt Meadows",2013,"T"," 18,565"
"15070","Pitt Meadows",2014,"T"," 18,911"
"15070","Pitt Meadows",2015,"T"," 19,189"
"15070","Pitt Meadows",2016,"T"," 19,409"
"15070","Pitt Meadows",2017,"T"," 19,774"
"15070","Pitt Meadows",2018,"T"," 19,941"
"15070","Pitt Meadows",2019,"T"," 19,935"
"15070","Pitt Meadows",2020,"T"," 19,843"
"15070","Pitt Meadows",2021,"T"," 19,885"
"15070","Pitt Meadows",2022,"T"," 20,392"
"15075","Maple Ridge",2005,"T"," 69,855"
"15075","Maple Ridge",2006,"T"," 71,046"
"15075","Maple Ridge",2007,"T"," 72,040"
"15075","Maple Ridge",2008,"T"," 73,646"
"15075","Maple Ridge",2009,"T"," 74,851"
"15075","Maple Ridge",2010,"T"," 76,580"
"15075","Maple Ridge",2011,"T"," 77,846"
"15075","Maple Ridge",2012,"T"," 79,044"
"15075","Maple Ridge",2013,"T"," 79,877"
"15075","Maple Ridge",2014,"T"," 81,469"
"15075","Maple Ridge",2015,"T"," 83,443"
"15075","Maple Ridge",2016,"T"," 86,269"
"15075","Maple Ridge",2017,"T"," 88,566"
"15075","Maple Ridge",2018,"T"," 90,843"
"15075","Maple Ridge",2019,"T"," 91,407"
"15075","Maple Ridge",2020,"T"," 91,832"
"15075","Maple Ridge",2021,"T"," 93,628"
"15075","Maple Ridge",2022,"T"," 96,378"
"15999","Unincorporated Areas - Greater Vancouver",2005,"T"," 18,675"
"15999","Unincorporated Areas - Greater Vancouver",2006,"T"," 19,476"
"15999","Unincorporated Areas - Greater Vancouver",2007,"T"," 19,829"
"15999","Unincorporated Areas - Greater Vancouver",2008,"T"," 20,222"
"15999","Unincorporated Areas - Greater Vancouver",2009,"T"," 20,790"
"15999","Unincorporated Areas - Greater Vancouver",2010,"T"," 21,354"
"15999","Unincorporated Areas - Greater Vancouver",2011,"T"," 21,882"
"15999","Unincorporated Areas - Greater Vancouver",2012,"T"," 22,830"
"15999","Unincorporated Areas - Greater Vancouver",2013,"T"," 23,765"
"15999","Unincorporated Areas - Greater Vancouver",2014,"T"," 24,847"
"15999","Unincorporated Areas - Greater Vancouver",2015,"T"," 24,891"
"15999","Unincorporated Areas - Greater Vancouver",2016,"T"," 26,548"
"15999","Unincorporated Areas - Greater Vancouver",2017,"T"," 27,004"
"15999","Unincorporated Areas - Greater Vancouver",2018,"T"," 27,654"
"15999","Unincorporated Areas - Greater Vancouver",2019,"T"," 28,134"
"15999","Unincorporated Areas - Greater Vancouver",2020,"T"," 28,870"
"15999","Unincorporated Areas - Greater Vancouver",2021,"T"," 29,551"
"15999","Unincorporated Areas - Greater Vancouver",2022,"T"," 30,817"
"17005","North Saanich",2005,"T"," 10,947"
"17005","North Saanich",2006,"T"," 11,013"
"17005","North Saanich",2007,"T"," 10,954"
"17005","North Saanich",2008,"T"," 10,936"
"17005","North Saanich",2009,"T"," 10,973"
"17005","North Saanich",2010,"T"," 11,076"
"17005","North Saanich",2011,"T"," 11,199"
"17005","North Saanich",2012,"T"," 11,278"
"17005","North Saanich",2013,"T"," 11,365"
"17005","North Saanich",2014,"T"," 11,403"
"17005","North Saanich",2015,"T"," 11,424"
"17005","North Saanich",2016,"T"," 11,605"
"17005","North Saanich",2017,"T"," 11,627"
"17005","North Saanich",2018,"T"," 11,773"
"17005","North Saanich",2019,"T"," 11,901"
"17005","North Saanich",2020,"T"," 12,079"
"17005","North Saanich",2021,"T"," 12,399"
"17005","North Saanich",2022,"T"," 12,672"
"17010","Sidney",2005,"T"," 11,469"
"17010","Sidney",2006,"T"," 11,479"
"17010","Sidney",2007,"T"," 11,409"
"17010","Sidney",2008,"T"," 11,531"
"17010","Sidney",2009,"T"," 11,439"
"17010","Sidney",2010,"T"," 11,420"
"17010","Sidney",2011,"T"," 11,246"
"17010","Sidney",2012,"T"," 11,424"
"17010","Sidney",2013,"T"," 11,425"
"17010","Sidney",2014,"T"," 11,601"
"17010","Sidney",2015,"T"," 11,768"
"17010","Sidney",2016,"T"," 11,987"
"17010","Sidney",2017,"T"," 12,115"
"17010","Sidney",2018,"T"," 12,197"
"17010","Sidney",2019,"T"," 12,165"
"17010","Sidney",2020,"T"," 12,236"
"17010","Sidney",2021,"T"," 12,233"
"17010","Sidney",2022,"T"," 12,572"
"17015","Central Saanich",2005,"T"," 16,012"
"17015","Central Saanich",2006,"T"," 16,110"
"17015","Central Saanich",2007,"T"," 16,144"
"17015","Central Saanich",2008,"T"," 16,173"
"17015","Central Saanich",2009,"T"," 16,212"
"17015","Central Saanich",2010,"T"," 16,205"
"17015","Central Saanich",2011,"T"," 16,137"
"17015","Central Saanich",2012,"T"," 16,343"
"17015","Central Saanich",2013,"T"," 16,506"
"17015","Central Saanich",2014,"T"," 16,705"
"17015","Central Saanich",2015,"T"," 16,982"
"17015","Central Saanich",2016,"T"," 17,462"
"17015","Central Saanich",2017,"T"," 17,743"
"17015","Central Saanich",2018,"T"," 18,049"
"17015","Central Saanich",2019,"T"," 18,172"
"17015","Central Saanich",2020,"T"," 18,414"
"17015","Central Saanich",2021,"T"," 18,481"
"17015","Central Saanich",2022,"T"," 18,695"
"17021","Saanich",2005,"T","110,189"
"17021","Saanich",2006,"T","111,292"
"17021","Saanich",2007,"T","111,084"
"17021","Saanich",2008,"T","111,527"
"17021","Saanich",2009,"T","112,246"
"17021","Saanich",2010,"T","112,366"
"17021","Saanich",2011,"T","111,821"
"17021","Saanich",2012,"T","113,149"
